ProspectID;Channel;Age_group;APR_offered;Grocery_spend;Travel_spend;Apparels_spend;DE_spend;response_ind;Income_Group;Autoloan_ind;Avg_monthly_spend;Avg_Monthly_balance;Avg_monthyl_payrate;student_loan_ind;Times_Mailed;No_of_tradelines
ATH00407;DM;55+; 10.99 ;679.97;582.2825069;548.46;447.02;1;12000+;0;2157.84;5015.91;0.71;0;6;4
ATH00408;DM;25-35; 12.99 ;1004.22;413.9175171;10.15;350.57;1;9000-12000;0;1596.03;2140.37;0.67;1;9;8
ATH00409;DM;35-55; 12.99 ;96.05;190.9761472;1015.00;165.14;1;3000-6000;1;1559.38;2772.15;0.14;0;7;6
ATH00410;DM;18-25; 16.99 ;1697.73;1072.338869;611.19;805.03;1;12000+;1;3559.61;7636.18;0.58;0;9;8
ATH00411;DM;25-35; 14.99 ;1504.08;2017.846592;604.83;828.27;1;3000-6000;1;4536.53;10487.65;0.93;0;4;4
ATH00412;DM;55+; 10.99 ;1306.32;2419.996096;263.25;164.43;1;12000+;0;4406.57;10023.73;0.72;0;5;5
ATH00413;DM;25-35; 16.99 ;787.36;1430.029361;550.26;703.38;1;9000-12000;0;3046.96;7051.15;0.80;0;5;3
ATH00414;DM;25-35; 10.99 ;1741.82;511.6163246;481.34;641.62;1;12000+;0;2995.95;3640.32;0.51;1;7;7
ATH00415;DM;55+; 10.99 ;915.42;1363.965307;534.75;980.75;1;3000-6000;1;3001.25;7263.75;0.64;0;9;7
ATH00416;DM;55+; 12.99 ;1669.30;1304.296349;757.76;993.73;1;0-3000;1;3990.45;5847.57;0.53;0;10;7
ATH00417;DM;55+; 12.99 ;1474.33;44.89882077;686.67;203.10;1;3000-6000;1;2487.20;3029.57;0.51;1;10;10
ATH00418;DM;25-35; 12.99 ;231.40;455.7967536;1042.85;118.50;1;0-3000;0;1916.11;4231.21;0.34;0;9;8
ATH00419;DM;25-35; 14.99 ;1816.17;556.1045132;207.52;112.89;1;12000+;0;2772.09;3200.51;0.71;1;4;2
ATH00420;DM;35-55; 16.99 ;964.61;693.2891564;1377.21;616.93;1;0-3000;1;3189.11;9507.31;0.73;0;9;6
ATH00421;DM;55+; 14.99 ;912.59;1431.466651;999.09;275.92;1;3000-6000;0;3489.37;5111.27;0.68;0;7;7
ATH00422;DM;35-55; 16.99 ;431.55;94.75131507;716.33;527.63;1;9000-12000;0;1536.46;2846.05;0.45;1;10;10
ATH00423;DM;35-55; 12.99 ;1969.43;2095.596605;898.40;942.54;1;0-3000;1;5164.53;12228.86;0.61;1;10;9
ATH00424;DM;18-25; 16.99 ;1214.08;1253.427009;1442.94;128.20;1;12000+;1;4081.96;10538.62;0.13;0;10;9
ATH00425;DM;35-55; 14.99 ;1885.41;1037.560442;159.70;392.31;1;0-3000;0;3196.26;5154.16;0.52;1;9;7
ATH00426;DM;55+; 10.99 ;228.04;165.270784;825.60;319.12;1;6000-9000;0;1403.11;2686.30;0.73;0;10;7
ATH00427;DM;55+; 12.99 ;1895.18;1057.697157;856.07;803.36;1;12000+;0;3946.03;4077.28;0.22;1;8;8
ATH00428;DM;35-55; 12.99 ;1405.59;2270.110002;930.98;427.70;1;9000-12000;0;4981.94;12131.38;0.61;0;5;2
ATH00429;DM;55+; 10.99 ;1163.07;1206.483507;202.27;227.09;1;12000+;1;2706.10;4089.37;0.22;1;10;10
ATH00430;DM;35-55; 10.99 ;1215.61;275.3546295;689.48;359.07;1;6000-9000;0;2416.69;5906.09;0.55;0;10;8
ATH00431;DM;25-35; 12.99 ;320.99;2338.327805;469.58;487.96;1;6000-9000;0;3426.26;4760.55;0.52;0;10;9
ATH00432;DM;18-25; 16.99 ;1862.06;405.2609886;1171.50;289.08;1;12000+;0;3672.91;8143.37;0.31;0;9;8
ATH00433;DM;25-35; 10.99 ;1269.71;1458.37125;427.97;304.75;1;3000-6000;1;3264.00;4887.99;0.63;0;8;7
ATH00434;DM;25-35; 12.99 ;1849.95;2255.495175;1352.05;652.79;1;0-3000;0;5697.01;10404.38;0.98;0;6;3
ATH00435;DM;25-35; 16.99 ;1414.23;2177.171816;968.63;825.57;1;12000+;0;5042.11;8339.91;0.80;1;5;5
ATH00436;DM;55+; 10.99 ;1959.74;1438.174975;1437.30;152.15;1;6000-9000;0;5047.06;9031.68;0.49;0;9;6
ATH00437;DM;18-25; 12.99 ;1731.17;1437.522723;495.89;447.54;1;9000-12000;0;3808.06;7490.78;0.36;1;10;7
ATH00438;DM;55+; 16.99 ;1472.59;1251.699585;770.29;490.08;1;12000+;1;3610.37;5000.38;0.39;0;7;4
ATH00439;DM;35-55; 14.99 ;520.80;1210.408349;714.05;33.16;1;3000-6000;1;2626.68;5177.67;0.26;0;8;6
ATH00440;DM;18-25; 16.99 ;238.46;27.00328138;1066.01;142.90;1;9000-12000;0;1490.02;2780.81;0.27;0;7;4
ATH00441;DM;18-25; 16.99 ;1710.12;1067.823638;636.93;324.75;1;9000-12000;0;3544.73;9300.24;0.12;0;8;6
ATH00442;DM;55+; 12.99 ;1062.02;117.4144935;622.27;858.85;1;9000-12000;0;1973.41;2688.19;0.51;0;8;5
ATH00443;DM;25-35; 10.99 ;561.95;2588.344644;1117.13;685.37;1;6000-9000;0;4614.63;12343.58;0.85;0;4;4
ATH00444;DM;55+; 10.99 ;1274.22;1056.618255;1242.43;980.28;1;0-3000;0;3748.53;5526.47;0.47;1;7;7
ATH00445;DM;55+; 12.99 ;1509.27;545.2149966;342.90;875.95;1;6000-9000;1;2676.93;4981.50;0.11;0;10;10
ATH00446;DM;55+; 12.99 ;600.10;1340.738134;991.22;235.02;1;6000-9000;1;3155.39;4962.98;0.66;1;7;7
ATH00447;DM;35-55; 12.99 ;1483.75;2199.692603;1393.57;426.46;1;9000-12000;1;5246.38;12617.35;0.75;0;6;6
ATH00448;DM;55+; 10.99 ;548.39;1447.515908;971.20;339.28;1;9000-12000;0;3126.65;7562.93;0.56;0;9;6
ATH00449;DM;18-25; 14.99 ;1929.01;1016.550168;1150.23;83.10;1;12000+;1;4265.23;7807.76;0.26;0;8;6
ATH00450;DM;55+; 14.99 ;619.79;880.3994269;1091.69;709.08;1;3000-6000;1;2873.26;5363.30;0.71;1;10;8
ATH00451;DM;18-25; 12.99 ;772.20;787.4351409;1215.79;992.14;1;3000-6000;0;3037.12;6382.32;0.69;0;9;8
ATH00452;DM;25-35; 12.99 ;1051.98;1226.583017;131.63;67.72;1;3000-6000;0;2565.34;4021.85;0.22;0;9;8
ATH00453;DM;35-55; 14.99 ;1961.69;39.00778113;449.67;7.83;1;12000+;1;2580.29;4495.12;0.34;0;10;8
ATH00454;DM;18-25; 10.99 ;159.27;656.4585529;921.91;233.21;1;0-3000;1;1982.43;2080.65;0.44;1;8;8
ATH00455;DM;18-25; 14.99 ;1645.47;809.175969;1007.88;709.76;1;0-3000;0;3614.98;6856.77;0.42;1;9;7
ATH00456;DM;35-55; 14.99 ;653.16;629.6401303;1235.31;339.00;1;9000-12000;1;2692.23;6838.56;0.51;1;7;4
ATH00457;DM;35-55; 10.99 ;749.16;6.198145947;1069.90;338.82;1;12000+;0;1976.66;3711.73;0.46;0;7;5
ATH00458;DM;55+; 14.99 ;636.44;342.5831551;1353.46;821.77;1;0-3000;0;2600.49;5784.08;0.60;1;8;5
ATH00459;DM;55+; 16.99 ;189.65;1401.743807;85.69;429.16;1;9000-12000;0;1785.12;4714.08;0.56;0;8;5
ATH00460;DM;18-25; 12.99 ;376.25;1166.392673;1306.03;603.15;1;0-3000;0;3212.39;8731.30;0.95;0;4;3
ATH00461;DM;55+; 10.99 ;31.04;881.662763;1465.92;525.89;1;0-3000;0;2622.87;7601.51;0.64;0;10;8
ATH00462;DM;25-35; 16.99 ;842.18;1307.258167;1031.51;77.30;1;12000+;0;3392.16;6639.51;0.43;0;10;8
ATH00463;DM;25-35; 14.99 ;1019.81;1498.946846;431.55;657.30;1;6000-9000;1;3057.29;5593.39;0.36;1;7;5
ATH00464;DM;55+; 12.99 ;936.03;303.3973418;548.43;221.69;1;0-3000;1;1962.42;3592.56;0.42;1;8;6
ATH00465;DM;35-55; 14.99 ;14.06;1308.081564;68.54;973.80;1;12000+;0;1575.86;4094.61;0.24;0;8;8
ATH00466;DM;55+; 14.99 ;528.30;230.0699284;660.75;559.57;1;6000-9000;0;1592.57;3671.83;0.33;0;10;8
ATH00467;DM;55+; 10.99 ;311.48;365.1086304;59.80;423.26;1;6000-9000;1;975.47;1095.63;0.58;1;7;7
ATH00468;DM;25-35; 16.99 ;960.48;1489.238522;210.00;144.50;1;0-3000;1;2801.17;7923.99;0.42;1;8;6
ATH00469;DM;35-55; 16.99 ;1814.44;322.4064157;822.00;948.47;1;12000+;1;3185.91;3694.17;0.42;0;8;5
ATH00470;DM;18-25; 10.99 ;1191.56;1104.588229;276.73;261.37;1;9000-12000;1;2771.81;5892.53;0.59;1;9;7
ATH00471;DM;35-55; 10.99 ;550.90;173.2610734;1124.64;134.75;1;3000-6000;1;2108.54;2527.72;0.37;0;8;8
ATH00472;DM;55+; 14.99 ;205.02;849.6057287;1445.73;13.34;1;3000-6000;0;2661.54;7829.44;0.50;1;10;9
ATH00473;DM;18-25; 10.99 ;568.13;412.084215;587.33;656.54;1;6000-9000;1;1897.26;4812.32;0.81;1;4;1
ATH00474;DM;35-55; 16.99 ;382.23;561.1855589;492.43;705.39;1;12000+;1;1614.72;3331.84;0.21;1;8;7
ATH00475;DM;25-35; 14.99 ;846.98;2581.806203;537.88;477.68;1;12000+;0;4149.28;5951.59;0.70;0;5;3
ATH00476;DM;25-35; 10.99 ;1190.87;1408.352797;460.19;704.20;1;9000-12000;1;3268.34;5829.99;0.63;0;9;8
ATH00477;DM;18-25; 14.99 ;1381.74;2539.517994;1377.89;247.13;1;3000-6000;0;5670.80;7201.39;1.00;1;3;2
ATH00478;DM;18-25; 16.99 ;1921.48;1380.97772;884.50;949.81;1;9000-12000;0;4477.92;7298.26;0.59;0;10;8
ATH00479;DM;18-25; 10.99 ;594.32;1442.779972;735.88;804.00;1;0-3000;0;2970.58;7579.77;0.49;0;8;7
ATH00480;DM;35-55; 10.99 ;680.82;240.6052668;29.60;239.69;1;12000+;0;1169.79;1593.41;0.49;0;8;6
ATH00481;DM;25-35; 14.99 ;1274.06;612.0634475;575.33;542.08;1;0-3000;1;2566.91;7679.05;0.53;0;8;8
ATH00482;DM;55+; 10.99 ;377.83;876.0440633;1148.77;71.74;1;6000-9000;0;2544.70;4710.36;0.56;1;8;7
ATH00483;DM;25-35; 10.99 ;514.64;301.0211721;401.58;64.90;1;6000-9000;1;1428.38;1636.26;0.15;1;8;8
ATH00484;DM;55+; 10.99 ;1680.86;380.6905868;276.83;971.63;1;6000-9000;1;2614.71;2964.96;0.26;1;10;8
ATH00485;DM;55+; 16.99 ;1642.75;1320.155751;1036.43;816.78;1;3000-6000;0;4139.31;10012.10;0.22;1;7;7
ATH00486;DM;18-25; 12.99 ;472.14;1322.342326;273.08;119.14;1;12000+;1;2171.06;5213.46;0.33;0;9;9
ATH00487;DM;35-55; 12.99 ;1609.03;493.7897662;1429.28;545.06;1;9000-12000;1;3677.66;6172.76;0.32;0;10;9
ATH00488;DM;35-55; 10.99 ;657.58;931.0400934;44.68;826.33;1;3000-6000;1;1825.92;3018.86;0.79;1;4;1
ATH00489;DM;25-35; 14.99 ;1797.90;2547.862099;603.81;694.64;1;3000-6000;0;5311.86;8156.26;0.83;0;5;5
ATH00490;DM;35-55; 10.99 ;1809.23;368.1226957;1184.23;17.76;1;3000-6000;0;3471.35;5732.51;0.59;0;7;6
ATH00491;DM;18-25; 10.99 ;900.19;333.4466285;1019.37;455.17;1;3000-6000;1;2519.11;3952.92;0.48;1;8;5
ATH00492;DM;25-35; 10.99 ;1750.08;1177.453749;21.81;311.54;1;12000+;1;3171.04;4949.68;0.20;1;7;6
ATH00493;DM;55+; 14.99 ;1625.27;1164.204216;1496.06;729.07;1;0-3000;1;4489.92;5142.49;0.23;0;8;7
ATH00494;DM;35-55; 16.99 ;50.29;2655.455312;1247.08;80.84;1;12000+;0;4078.00;6491.58;0.40;0;7;7
ATH00495;DM;18-25; 16.99 ;462.74;404.5824693;664.68;548.03;1;12000+;1;1674.54;4222.91;0.57;0;10;7
ATH00496;DM;25-35; 10.99 ;1570.01;17.78010246;250.62;348.96;1;12000+;0;1971.42;4446.93;0.65;0;7;6
ATH00497;DM;35-55; 16.99 ;1041.66;1464.264407;1444.90;280.20;1;3000-6000;1;4176.13;4830.48;0.11;0;8;6
ATH00498;DM;55+; 14.99 ;1542.97;522.5186229;124.88;770.07;1;3000-6000;0;2410.70;2425.39;0.45;0;9;9
ATH00499;DM;35-55; 14.99 ;641.02;940.6187666;497.52;798.34;1;6000-9000;1;2298.61;3623.18;0.72;0;8;5
ATH00500;DM;55+; 16.99 ;32.94;904.9876504;793.04;971.16;1;0-3000;0;1868.23;4386.45;0.27;1;9;9
ATH00501;DM;55+; 12.99 ;1828.52;1470.714684;138.20;102.45;1;9000-12000;0;3545.70;7298.96;0.30;0;8;8
ATH00502;DM;18-25; 12.99 ;1059.43;1096.608234;53.01;447.27;1;3000-6000;1;2434.06;2907.11;0.51;0;10;9
ATH00503;DM;25-35; 14.99 ;900.06;1211.207274;597.86;985.04;1;9000-12000;0;2981.50;7644.90;0.59;1;10;10
ATH00504;DM;25-35; 14.99 ;1979.24;855.9624851;469.65;404.63;1;9000-12000;0;3507.26;4508.67;0.50;1;9;6
ATH00505;DM;25-35; 12.99 ;1106.52;1395.864654;264.01;861.94;1;9000-12000;0;2988.33;5537.80;0.38;1;8;5
ATH00506;DM;18-25; 12.99 ;193.57;940.5663317;389.55;649.71;1;0-3000;0;1680.48;3039.93;0.20;0;10;8
ATH00507;DM;35-55; 16.99 ;798.58;2181.979661;1102.73;814.75;1;6000-9000;0;4291.70;8782.51;0.70;0;3;2
ATH00508;DM;55+; 14.99 ;451.05;652.5748084;179.06;891.30;1;12000+;1;1420.41;2072.47;0.40;0;9;6
ATH00509;DM;55+; 10.99 ;326.86;601.531256;506.19;255.68;1;6000-9000;1;1719.18;4745.49;0.53;1;10;10
ATH00510;DM;18-25; 10.99 ;1854.37;824.1765513;18.25;546.80;1;12000+;1;2846.58;4219.61;0.24;0;10;9
ATH00511;DM;35-55; 10.99 ;237.15;745.9714037;1446.41;502.75;1;9000-12000;1;2644.73;3644.08;0.67;1;10;9
ATH00512;DM;55+; 14.99 ;981.65;1321.634831;1285.47;410.81;1;9000-12000;1;3836.79;11296.26;0.68;1;9;6
ATH00513;DM;35-55; 16.99 ;359.94;856.7428863;1196.27;96.62;1;0-3000;1;2558.18;4676.83;0.23;0;10;9
ATH00514;DM;18-25; 10.99 ;898.46;2801.38684;667.60;145.57;1;3000-6000;1;4552.93;11842.29;0.41;1;9;7
ATH00515;DM;55+; 12.99 ;1164.49;774.9656634;845.37;727.54;1;3000-6000;0;2962.71;8513.77;0.20;0;10;10
ATH00516;DM;35-55; 10.99 ;1178.87;1422.671852;418.91;911.05;1;6000-9000;1;3265.09;6868.82;0.69;0;10;10
ATH00517;DM;18-25; 14.99 ;1256.51;1083.159465;256.89;896.71;1;9000-12000;1;2766.62;7038.20;0.10;0;8;6
ATH00518;DM;18-25; 16.99 ;1164.87;991.5341678;556.39;271.73;1;9000-12000;0;2886.86;6572.03;0.29;0;9;9
ATH00519;DM;25-35; 12.99 ;249.23;475.2304576;1297.12;718.20;1;12000+;0;2257.21;2493.84;0.28;1;7;4
ATH00520;DM;25-35; 14.99 ;1945.71;2895.101295;1045.75;119.75;1;12000+;0;6246.56;12776.34;0.99;1;6;4
ATH00521;DM;35-55; 16.99 ;1753.46;1270.262567;1318.17;551.52;1;0-3000;0;4459.58;12103.35;0.40;1;7;6
ATH00522;DM;18-25; 10.99 ;351.04;1074.290998;699.81;741.80;1;0-3000;1;2381.76;6808.10;0.58;0;10;10
ATH00523;DM;35-55; 16.99 ;951.26;644.2577896;1420.02;670.14;1;9000-12000;0;3179.76;9119.23;0.16;1;9;7
ATH00524;DM;25-35; 10.99 ;670.41;247.4110034;156.06;902.86;1;12000+;1;1278.76;1391.30;0.22;1;10;8
ATH00525;DM;25-35; 14.99 ;1821.38;22.9470794;555.00;651.93;1;12000+;0;2604.56;3087.83;0.22;0;9;7
ATH00526;DM;25-35; 12.99 ;196.38;79.4485892;597.19;629.40;1;3000-6000;0;1064.68;1359.71;0.72;0;10;8
ATH00527;DM;55+; 10.99 ;478.86;761.2054919;1489.37;158.68;1;0-3000;0;3029.26;8557.85;0.17;1;7;7
ATH00528;DM;18-25; 12.99 ;1051.85;1437.873914;611.14;176.66;1;6000-9000;1;3392.31;9619.46;0.35;0;8;7
ATH00529;DM;35-55; 14.99 ;1448.93;523.7157458;677.47;873.56;1;6000-9000;1;2763.77;6780.46;0.57;0;10;9
ATH00530;DM;55+; 12.99 ;1316.90;253.122785;1476.72;700.98;1;3000-6000;1;3234.63;6444.50;0.46;1;10;9
ATH00531;DM;35-55; 12.99 ;912.02;923.3216995;1335.87;118.85;1;0-3000;0;3340.07;8518.67;0.59;0;8;5
ATH00532;DM;55+; 12.99 ;1356.64;573.1587408;1162.98;24.55;1;12000+;1;3215.33;6996.17;0.71;1;7;5
ATH00533;DM;25-35; 10.99 ;1365.17;1321.290829;582.06;192.57;1;6000-9000;1;3441.41;9113.65;0.62;1;9;8
ATH00534;DM;18-25; 16.99 ;1354.91;558.3890166;1431.28;414.45;1;12000+;0;3622.42;10801.97;0.14;0;9;7
ATH00535;DM;35-55; 10.99 ;801.06;917.8045223;694.41;23.95;1;6000-9000;1;2560.51;7061.37;0.28;1;9;9
ATH00536;DM;25-35; 16.99 ;929.54;296.0806243;1100.15;729.62;1;0-3000;1;2561.21;2899.42;0.34;0;7;4
ATH00537;DM;35-55; 16.99 ;1697.89;661.0299436;520.12;893.40;1;3000-6000;0;3105.11;6137.16;0.13;0;9;9
ATH00538;DM;35-55; 16.99 ;1066.33;267.3278096;1363.91;24.11;1;3000-6000;1;2973.38;5726.81;0.70;0;7;7
ATH00539;DM;55+; 12.99 ;1584.72;1228.087996;523.57;214.67;1;9000-12000;1;3547.72;5578.50;0.45;0;10;9
ATH00540;DM;18-25; 16.99 ;1030.63;94.06916334;773.13;546.96;1;9000-12000;0;2317.40;5964.49;0.91;0;3;1
ATH00541;DM;18-25; 10.99 ;1985.19;2509.609303;209.02;568.85;1;9000-12000;1;4954.96;14274.86;0.54;0;10;9
ATH00542;DM;18-25; 10.99 ;1999.20;1101.783332;972.06;740.53;1;12000+;1;4257.95;4449.41;0.58;1;9;7
ATH00543;DM;18-25; 16.99 ;1131.34;849.9971903;1147.86;751.62;1;9000-12000;0;3280.04;3446.88;0.19;1;8;8
ATH00544;DM;55+; 14.99 ;417.80;541.5081982;1225.97;577.85;1;3000-6000;1;2398.70;3475.25;0.28;0;10;10
ATH00545;DM;35-55; 14.99 ;56.48;1472.122638;904.12;237.34;1;3000-6000;1;2649.86;7453.53;0.53;0;10;8
ATH00546;DM;55+; 10.99 ;767.86;2880.481945;940.87;407.89;1;9000-12000;0;4879.27;10860.52;0.65;1;5;2
ATH00547;DM;55+; 14.99 ;211.97;207.8308495;1220.25;953.38;1;0-3000;1;1750.44;3568.86;0.60;0;8;8
ATH00548;DM;25-35; 12.99 ;1049.92;293.9819557;564.55;918.66;1;6000-9000;0;2100.98;5321.46;0.16;1;10;8
ATH00549;DM;35-55; 16.99 ;1018.08;422.3751664;1255.44;660.95;1;0-3000;1;2887.27;5022.45;0.63;1;9;8
ATH00550;DM;55+; 14.99 ;1943.42;758.7758084;1237.69;842.82;1;3000-6000;0;4106.15;5793.15;0.34;1;8;8
ATH00551;DM;35-55; 12.99 ;1086.60;266.3678126;476.41;782.94;1;3000-6000;1;2119.72;4123.43;0.20;0;10;8
ATH00552;DM;35-55; 14.99 ;755.73;1115.943551;157.55;956.35;1;6000-9000;0;2192.85;3335.76;0.92;0;5;2
ATH00553;DM;25-35; 12.99 ;1449.36;313.8991114;811.21;822.97;1;12000+;1;2677.86;6503.88;0.23;0;7;7
ATH00554;DM;18-25; 12.99 ;1091.80;1154.282661;552.40;277.72;1;0-3000;0;3032.42;3370.06;0.59;1;7;4
ATH00555;DM;35-55; 14.99 ;968.05;34.06468165;681.51;741.13;1;6000-9000;1;1899.34;4290.47;0.28;0;8;6
ATH00556;DM;55+; 16.99 ;1998.72;1010.652873;950.20;564.90;1;12000+;1;4125.50;11114.85;0.20;0;8;5
ATH00557;DM;25-35; 10.99 ;749.74;365.698449;70.25;215.12;1;3000-6000;1;1353.32;3551.27;0.34;1;9;8
ATH00558;DM;35-55; 12.99 ;1763.81;727.3398902;961.66;361.53;1;9000-12000;0;3735.03;9229.42;0.50;0;7;5
ATH00559;DM;25-35; 16.99 ;1547.37;954.371458;797.74;976.70;1;12000+;0;3585.00;7472.98;0.50;1;10;9
ATH00560;DM;35-55; 16.99 ;752.64;363.1342883;674.21;417.12;1;3000-6000;0;1893.42;2417.95;0.48;0;10;7
ATH00561;DM;25-35; 14.99 ;666.94;389.0489016;1231.41;940.10;1;9000-12000;0;2556.16;3725.37;0.34;0;10;9
ATH00562;DM;35-55; 12.99 ;80.73;1098.023119;1210.73;624.73;1;9000-12000;1;2498.23;5440.45;0.65;0;8;6
ATH00563;DM;25-35; 14.99 ;1516.71;634.145275;347.25;377.85;1;6000-9000;1;2702.02;4591.87;0.73;0;9;9
ATH00564;DM;55+; 16.99 ;1994.94;659.7600104;411.18;767.06;1;3000-6000;0;3206.75;5296.80;0.63;0;7;6
ATH00565;DM;18-25; 14.99 ;1763.99;1078.744366;795.43;53.67;1;9000-12000;1;3846.83;6365.01;0.31;0;9;7
ATH00566;DM;25-35; 16.99 ;171.45;69.96295203;1315.80;476.70;1;0-3000;1;1780.43;2960.80;0.52;0;8;7
ATH00567;DM;55+; 12.99 ;1163.16;2314.07287;498.17;286.07;1;12000+;0;4471.58;9286.37;0.81;0;4;2
ATH00568;DM;18-25; 12.99 ;113.96;1281.709243;762.82;928.37;1;6000-9000;1;2380.81;7058.76;0.36;1;9;6
ATH00569;DM;25-35; 10.99 ;222.07;339.3012311;1391.40;609.15;1;12000+;0;2095.25;2256.35;0.86;0;5;5
ATH00570;DM;18-25; 12.99 ;677.93;263.3382075;447.07;771.30;1;0-3000;1;1558.23;3127.77;0.27;0;9;8
ATH00571;DM;18-25; 10.99 ;1982.93;806.3121821;553.10;571.14;1;9000-12000;1;3464.13;7462.70;0.56;0;8;6
ATH00572;DM;35-55; 16.99 ;378.98;542.843635;1422.45;83.95;1;12000+;0;2446.07;5437.96;0.65;1;7;7
ATH00573;DM;55+; 16.99 ;793.07;1111.382323;775.73;810.31;1;12000+;0;2947.58;3218.30;0.67;0;6;3
ATH00574;DM;35-55; 14.99 ;1924.71;496.207683;1446.05;109.09;1;3000-6000;1;4099.47;11236.51;0.28;0;10;9
ATH00575;DM;25-35; 14.99 ;1761.53;1072.612589;299.18;928.59;1;9000-12000;1;3339.70;4356.98;0.63;0;9;9
ATH00576;DM;55+; 12.99 ;433.22;245.3450804;55.48;895.86;1;12000+;1;890.89;1886.95;0.46;0;10;9
ATH00577;DM;55+; 16.99 ;1645.90;4.645760065;1315.29;998.28;1;0-3000;0;3105.63;8363.18;0.70;1;9;8
ATH00578;DM;18-25; 16.99 ;680.98;297.8393155;684.60;730.94;1;9000-12000;1;1938.47;5345.44;0.62;0;7;5
ATH00579;DM;35-55; 16.99 ;647.72;579.4848116;1366.67;778.54;1;12000+;0;2881.75;5390.67;0.56;0;9;6
ATH00580;DM;35-55; 14.99 ;1229.94;2003.765803;270.97;713.41;1;3000-6000;1;3659.65;4089.53;0.70;1;7;7
ATH00581;DM;35-55; 10.99 ;751.98;1478.307535;24.22;112.86;1;6000-9000;0;2433.15;6662.35;0.33;0;9;7
ATH00582;DM;18-25; 12.99 ;1902.03;950.4393844;1223.17;135.53;1;12000+;1;4293.25;6508.40;0.74;0;7;6
ATH00583;DM;55+; 10.99 ;1782.29;576.7530771;530.74;397.33;1;12000+;1;3027.85;5515.70;0.72;1;9;6
ATH00584;DM;55+; 10.99 ;477.53;1096.974989;1275.33;342.42;1;0-3000;0;3103.49;6060.96;0.40;1;8;8
ATH00585;DM;18-25; 12.99 ;1580.40;1184.009334;336.61;913.60;1;6000-9000;1;3243.36;7097.05;0.14;0;10;8
ATH00586;DM;18-25; 16.99 ;42.14;1216.371733;1028.17;433.14;1;9000-12000;1;2396.23;3798.83;0.65;1;10;10
ATH00587;DM;25-35; 12.99 ;656.60;1371.133451;1055.35;113.98;1;0-3000;1;3314.75;6025.84;0.73;1;9;6
ATH00588;DM;18-25; 14.99 ;907.10;1183.708273;1149.49;577.58;1;9000-12000;0;3513.97;5305.92;0.68;0;8;6
ATH00589;DM;35-55; 14.99 ;164.60;1267.433119;450.50;958.06;1;9000-12000;0;2143.35;2907.44;0.60;1;7;7
ATH00590;DM;55+; 10.99 ;1976.09;1381.960137;210.25;801.84;1;9000-12000;0;3704.79;10920.73;0.27;0;9;7
ATH00591;DM;35-55; 10.99 ;854.86;2822.236715;649.37;27.93;1;9000-12000;0;4549.10;7177.16;0.78;1;4;3
ATH00592;DM;35-55; 12.99 ;416.27;52.86197996;1285.24;657.64;1;12000+;1;1856.39;4609.93;0.58;0;9;9
ATH00593;DM;25-35; 14.99 ;1781.76;573.5769695;1200.41;520.01;1;0-3000;1;3784.64;4288.78;0.72;0;7;4
ATH00594;DM;18-25; 10.99 ;1667.18;813.0431486;848.48;56.87;1;12000+;0;3567.92;6612.38;0.27;0;10;7
ATH00595;DM;35-55; 16.99 ;540.21;121.021049;1238.53;112.61;1;9000-12000;0;2164.45;4080.48;0.60;0;10;8
ATH00596;DM;55+; 12.99 ;1795.90;18.68721891;1302.80;971.91;1;0-3000;1;3358.72;7563.16;0.31;0;9;6
ATH00597;DM;35-55; 14.99 ;215.22;141.0033053;796.07;740.45;1;6000-9000;1;1419.03;3456.06;0.64;0;7;5
ATH00598;DM;18-25; 16.99 ;1966.20;1456.25411;306.20;7.28;1;9000-12000;0;3903.53;10499.72;0.20;0;10;7
ATH00599;DM;35-55; 14.99 ;995.99;1176.320863;187.06;673.66;1;3000-6000;0;2637.38;3198.06;0.72;0;8;8
ATH00600;DM;25-35; 16.99 ;1465.56;1051.976973;65.16;181.45;1;0-3000;0;2818.38;5945.41;0.23;1;10;7
ATH00601;DM;25-35; 10.99 ;442.34;999.0108912;1030.05;34.93;1;3000-6000;1;2746.16;5798.85;0.16;0;9;8
ATH00602;DM;18-25; 12.99 ;1910.33;267.0524267;1342.99;872.96;1;6000-9000;0;3655.09;10464.65;0.20;0;8;8
ATH00603;DM;25-35; 14.99 ;1855.26;1203.671333;322.69;125.51;1;0-3000;1;3552.12;8838.90;0.65;1;8;5
ATH00604;DM;55+; 12.99 ;1402.17;2601.252055;1429.17;370.78;1;12000+;0;5535.46;10581.65;0.66;0;8;6
ATH00605;DM;25-35; 16.99 ;644.13;573.7174786;722.33;224.51;1;9000-12000;0;2204.39;3129.51;0.56;0;7;6
ATH00606;DM;25-35; 10.99 ;1270.15;2382.360271;636.72;175.38;1;6000-9000;0;4429.65;9862.95;0.84;0;3;2
ATH00607;DM;18-25; 10.99 ;1486.20;268.496895;628.51;898.67;1;6000-9000;0;2538.61;2711.61;0.22;0;10;9
ATH00608;DM;35-55; 10.99 ;1589.03;1410.931049;86.09;644.72;1;9000-12000;0;3308.10;5516.87;0.15;0;10;7
ATH00609;DM;35-55; 12.99 ;939.60;2508.363338;1471.88;855.64;1;12000+;0;5419.68;15525.89;0.64;0;4;1
ATH00610;DM;35-55; 16.99 ;1188.25;257.8558929;1248.28;224.86;1;0-3000;1;2837.38;5522.26;0.11;0;10;9
